CLASSES,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
BRICKFACE,6.4444447,7.5555553,8.111112,3.6666667,3.3333333,5.0,-8.333333,8.444445,0.5643298,-1.1345428
BRICKFACE,5.296296,6.6666665,6.2222223,3.0,4.111111,2.7777777,-6.888889,6.7777777,0.5564374,-0.9148125
BRICKFACE,4.5925927,6.2222223,5.2222223,2.3333335,4.888889,1.8888888,-6.7777777,6.3333335,0.6301587,-0.7763336
BRICKFACE,4.814815,6.0,5.7777777,2.6666667,3.5555556,2.8888888,-6.4444447,6.2222223,0.5746032,-0.9691188
BRICKFACE,5.888889,7.0,7.4444447,3.2222223,3.3333333,4.6666665,-8.0,7.4444447,0.5674603,-1.1518371
BRICKFACE,6.6666665,8.222222,7.888889,3.8888888,4.6666665,3.6666667,-8.333333,8.444445,0.53858024,-0.96514446
BRICKFACE,5.4444447,4.111111,8.666667,3.5555556,-4.0,9.666667,-5.6666665,8.666667,0.5783389,-1.9857028
BRICKFACE,6.037037,5.6666665,9.222222,3.2222223,-1.1111112,9.555555,-8.444445,9.555555,0.6522477,-1.5083702
BRICKFACE,5.888889,6.888889,7.4444447,3.3333333,3.0,4.6666665,-7.6666665,7.4444447,0.5535714,-1.1796917
BRICKFACE,3.925926,5.5555553,4.0,2.2222223,4.888889,0.22222222,-5.111111,5.5555553,0.6005291,-0.57094
BRICKFACE,4.2222223,4.3333335,6.3333335,2.0,0.33333334,6.3333335,-6.6666665,6.3333335,0.7083333,-1.5397619
BRICKFACE,5.3333335,6.888889,6.2222223,2.8888888,4.6666665,2.6666667,-7.3333335,7.0,0.587963,-0.8890237
BRICKFACE,6.3333335,7.6666665,7.4444447,3.8888888,4.0,3.3333333,-7.3333335,8.0,0.51036155,-0.98394656
BRICKFACE,5.3333335,6.888889,6.111111,3.0,4.6666665,2.3333333,-7.0,7.2222223,0.5928131,-0.8507829
BRICKFACE,5.4444447,6.7777777,6.7777777,2.7777777,4.0,4.0,-8.0,7.0,0.6018519,-1.048222
BRICKFACE,4.814815,6.7777777,5.2222223,2.4444444,5.888889,1.2222222,-7.111111,6.7777777,0.646164,-0.675123
BRICKFACE,6.296296,7.3333335,7.888889,3.6666667,3.1111112,4.7777777,-7.888889,8.0,0.5418871,-1.175454
BRICKFACE,5.259259,6.5555553,6.111111,3.1111112,3.8888888,2.5555556,-6.4444447,6.6666665,0.5343915,-0.9106101
BRICKFACE,6.185185,7.6666665,7.3333335,3.5555556,4.4444447,3.4444444,-7.888889,7.888889,0.5500441,-0.9578401
BRICKFACE,6.111111,7.111111,7.6666665,3.5555556,3.0,4.6666665,-7.6666665,7.7777777,0.54473305,-1.1632453
BRICKFACE,6.3333335,7.888889,7.3333335,3.7777777,4.6666665,3.0,-7.6666665,8.222222,0.537017,-0.9092674
BRICKFACE,5.962963,7.7777777,6.7777777,3.3333333,5.4444447,2.4444444,-7.888889,7.7777777,0.5694444,-0.820403
BRICKFACE,5.4074073,6.5555553,6.7777777,2.8888888,3.4444444,4.111111,-7.5555553,6.888889,0.58002645,-1.093148
BRICKFACE,5.4074073,7.0,6.2222223,3.0,4.7777777,2.4444444,-7.2222223,7.0,0.5740741,-0.84373164
BRICKFACE,6.3333335,7.888889,7.3333335,3.7777777,4.6666665,3.0,-7.6666665,8.222222,0.54012346,-0.9327826
BRICKFACE,5.5555553,7.0,6.6666665,3.0,4.3333335,3.3333333,-7.6666665,7.2222223,0.5813492,-0.95343477
BRICKFACE,5.6666665,7.4444447,6.5555553,3.0,5.3333335,2.6666667,-8.0,7.4444447,0.5974427,-0.83759844
BRICKFACE,6.111111,7.5555553,7.2222223,3.5555556,4.3333335,3.3333333,-7.6666665,7.5555553,0.5326279,-0.96594584
BRICKFACE,5.4814816,6.5555553,6.6666665,3.2222223,3.2222223,3.5555556,-6.7777777,7.111111,0.5458554,-1.053347
BRICKFACE,5.5555553,6.888889,6.6666665,3.1111112,4.0,3.3333333,-7.3333335,7.111111,0.56150794,-0.98581076
BRICKFACE,6.4814816,7.5555553,8.222222,3.6666667,3.2222223,5.2222223,-8.444445,8.333334,0.5591711,-1.1910701
BRICKFACE,5.6296296,7.111111,6.4444447,3.3333333,4.4444447,2.4444444,-6.888889,7.2222223,0.53571427,-0.8965326
BRICKFACE,6.814815,8.333334,8.0,4.111111,4.5555553,3.5555556,-8.111111,8.666667,0.52623457,-0.96393055
BRICKFACE,5.111111,6.888889,5.6666665,2.7777777,5.3333335,1.6666666,-7.0,6.888889,0.59589946,-0.7526692
BRICKFACE,6.0,7.4444447,6.888889,3.6666667,4.3333335,2.6666667,-7.0,7.5555553,0.5138889,-0.91962
BRICKFACE,5.814815,7.5555553,6.6666665,3.2222223,5.2222223,2.5555556,-7.7777777,7.5555553,0.5734127,-0.83759767
BRICKFACE,6.6296296,7.5555553,8.444445,3.8888888,2.7777777,5.4444447,-8.222222,8.555555,0.5465168,-1.2339455
BRICKFACE,5.703704,7.4444447,6.4444447,3.2222223,5.2222223,2.2222223,-7.4444447,7.4444447,0.5654762,-0.7873758
BRICKFACE,5.888889,7.111111,7.111111,3.4444444,3.6666667,3.6666667,-7.3333335,7.5555553,0.5458554,-1.0376626
BRICKFACE,5.5925927,7.111111,6.6666665,3.0,4.5555553,3.2222223,-7.7777777,7.111111,0.5793651,-0.942558
BRICKFACE,4.962963,6.7777777,5.4444447,2.6666667,5.4444447,1.4444444,-6.888889,6.7777777,0.603836,-0.72289366
BRICKFACE,6.185185,7.3333335,7.6666665,3.5555556,3.4444444,4.4444447,-7.888889,7.7777777,0.5456349,-1.1218182
BRICKFACE,4.6666665,6.7777777,4.888889,2.3333335,6.3333335,0.6666667,-7.0,6.7777777,0.662037,-0.60486406
BRICKFACE,6.962963,7.888889,8.444445,4.5555553,2.7777777,4.4444447,-7.2222223,8.444445,475,-1.1806802
BRICKFACE,5.4444447,7.0,6.3333335,3.0,4.6666665,2.6666667,-7.3333335,7.0,0.5674603,-0.8805207
BRICKFACE,5.851852,7.3333335,6.888889,3.3333333,4.4444447,3.1111112,-7.5555553,7.6666665,0.5701058,-0.96304834
BRICKFACE,4.148148,5.6666665,4.7777777,2.0,4.5555553,1.8888888,-6.4444447,5.6666665,0.6472222,-0.8078477
BRICKFACE,5.6666665,7.5555553,6.4444447,3.0,5.6666665,2.3333333,-8.0,7.5555553,0.60119045,-0.79691786
BRICKFACE,5.5185184,6.888889,6.6666665,3.0,4.111111,3.4444444,-7.5555553,6.888889,0.56613755,-0.9893081
BRICKFACE,6.0740743,7.4444447,7.111111,3.6666667,4.111111,3.1111112,-7.2222223,7.7777777,0.5299824,-0.96631753
BRICKFACE,5.888889,7.6666665,6.6666665,3.3333333,5.3333335,2.3333333,-7.6666665,7.888889,0.57760143,-0.8060425
BRICKFACE,5.740741,7.3333335,6.5555553,3.3333333,4.7777777,2.4444444,-7.2222223,7.3333335,0.5438712,-0.8621077
BRICKFACE,6.4074073,8.0,7.4444447,3.7777777,4.7777777,3.1111112,-7.888889,8.222222,0.5418871,-0.9127656
BRICKFACE,5.5185184,4.111111,8.777778,3.6666667,-4.2222223,9.777778,-5.5555553,8.777778,0.5881634,-2.0091076
BRICKFACE,4.148148,3.8888888,6.6666665,1.8888888,-0.7777778,7.5555553,-6.7777777,7.0,0.7132275,-1.4756428
BRICKFACE,6.6296296,8.444445,7.2222223,4.2222223,5.4444447,1.7777778,-7.2222223,8.444445,0.5010141,-0.76407653
BRICKFACE,5.6296296,7.0,6.6666665,3.2222223,4.111111,3.1111112,-7.2222223,7.2222223,0.5515873,-0.9647966
BRICKFACE,7.296296,8.555555,8.666667,4.666667,3.7777777,4.111111,-7.888889,9.0,0.48159373,-1.0566586
BRICKFACE,4.5555553,6.0,5.3333335,2.3333335,4.3333335,2.3333333,-6.6666665,6.0,0.6116402,-0.85354733
BRICKFACE,5.851852,7.7777777,6.4444447,3.3333333,5.7777777,1.7777778,-7.5555553,7.7777777,0.57363313,-0.74427164
BRICKFACE,5.851852,7.2222223,6.888889,3.4444444,4.111111,3.1111112,-7.2222223,7.3333335,0.5297619,-0.9442725
BRICKFACE,5.296296,6.3333335,6.5555553,3.0,3.1111112,3.7777777,-6.888889,7.0,0.56415343,-1.0689679
BRICKFACE,4.5185184,6.111111,5.4444447,2.0,4.7777777,2.7777777,-7.5555553,6.111111,0.67407405,-0.8782905
BRICKFACE,6.4074073,8.0,7.4444447,3.7777777,4.7777777,3.1111112,-7.888889,8.0,0.5282187,-0.91432446
BRICKFACE,6.2222223,7.5555553,7.4444447,3.6666667,4.0,3.6666667,-7.6666665,8.0,0.5421076,-1.0114845
BRICKFACE,5.9259257,7.6666665,6.888889,3.2222223,5.2222223,2.8888888,-8.111111,7.6666665,0.5813492,-0.87266606
BRICKFACE,5.111111,6.6666665,6.0,2.6666667,4.6666665,2.6666667,-7.3333335,6.7777777,0.6084656,-0.877707
BRICKFACE,5.7777777,6.3333335,7.5555553,3.4444444,1.6666666,5.3333335,-7.0,7.5555553,0.5436508,-1.353896
BRICKFACE,5.0,6.5555553,5.5555553,2.8888888,4.6666665,1.6666666,-6.3333335,6.6666665,0.56415343,-0.7836471
BRICKFACE,4.740741,6.4444447,5.2222223,2.5555556,5.111111,1.4444444,-6.5555553,6.4444447,0.6037037,-0.7304648
BRICKFACE,6.0740743,7.6666665,7.0,3.5555556,4.7777777,2.7777777,-7.5555553,7.6666665,0.5376984,-0.8782905
BRICKFACE,5.4444447,6.111111,7.3333335,2.8888888,2.0,5.6666665,-7.6666665,7.3333335,0.6031746,-1.3145328
BRICKFACE,6.6666665,8.333334,7.7777777,3.8888888,5.0,3.3333333,-8.333333,8.444445,0.53858024,-0.92481726
BRICKFACE,6.2222223,7.0,8.111112,3.5555556,2.3333333,5.6666665,-8.0,8.111112,0.5591711,-1.2739921
BRICKFACE,6.4814816,7.6666665,8.0,3.7777777,3.5555556,4.5555553,-8.111111,8.333334,0.5515873,-1.1181307
BRICKFACE,5.3333335,6.5555553,6.4444447,3.0,3.6666667,3.3333333,-7.0,6.888889,0.5667989,-1.004936
BRICKFACE,7.5185184,5.5555553,11.888889,5.111111,-5.888889,13.111111,-7.2222223,11.888889,0.57870835,-2.0186307
BRICKFACE,6.259259,7.5555553,7.6666665,3.5555556,3.8888888,4.2222223,-8.111111,7.7777777,0.5438712,-1.0761977
BRICKFACE,5.4074073,7.6666665,5.6666665,2.8888888,6.7777777,0.7777778,-7.5555553,7.6666665,0.6230159,-0.6128861
BRICKFACE,3.8148148,4.111111,5.5555553,1.7777778,0.8888889,5.2222223,-6.111111,5.5555553,0.7156085,-1.4372399
BRICKFACE,6.037037,7.4444447,7.3333335,3.3333333,4.2222223,3.8888888,-8.111111,7.6666665,0.56349206,-1.0247301
BRICKFACE,6.037037,7.0,7.6666665,3.4444444,2.8888888,4.888889,-7.7777777,7.888889,0.56291884,-1.1757725
BRICKFACE,5.7777777,7.4444447,6.6666665,3.2222223,5.0,2.6666667,-7.6666665,7.5555553,0.57539684,-0.87149525
CEMENT,58.88889,50.666668,74.55556,51.444443,-24.666666,47.0,-22.333334,74.55556,0.3229307,-2.1257355
CEMENT,40.185184,35.666668,49.77778,35.11111,-13.555555,28.777779,-15.222222,49.77778,0.2970959,-2.0549638
CEMENT,46.851852,42.88889,56.333332,41.333336,-11.888889,28.444445,-16.555555,56.333332,0.2645714,-1.9708016
CEMENT,61.11111,53.444443,77.0,52.88889,-23.0,47.666668,-24.666666,77.0,0.31436473,-2.070832
CEMENT,31.25926,27.444445,39.0,27.333334,-11.444445,23.222221,-11.777778,39.0,0.30714995,-2.0889142
CEMENT,45.185184,38.0,58.77778,38.77778,-21.555555,40.77778,-19.222221,58.77778,0.35522667,-2.1336765
CEMENT,56.296295,49.22222,71.0,48.666668,-21.222221,44.11111,-22.88889,71.0,0.31602636,-2.0695407
CEMENT,31.703703,27.333334,41.0,26.777779,-13.111111,27.88889,-14.777778,41.0,0.35127252,-2.0465415
CEMENT,20.518518,20.333334,22.333334,18.88889,-0.5555556,5.4444447,-4.888889,22.333334,0.15127982,-1.5966792
CEMENT,33.185184,29.11111,41.666668,28.777779,-12.222222,25.444445,-13.222222,41.666668,0.30946052,-2.068113
CEMENT,41.814816,36.11111,53.666668,35.666668,-17.11111,35.555557,-18.444445,53.666668,0.3349617,-2.068644
CEMENT,45.037037,39.0,57.11111,39.0,-18.11111,36.22222,-18.11111,57.11111,0.32273299,-2.0943027
CEMENT,70.07407,61.0,87.44444,61.77778,-27.222221,52.11111,-24.88889,87.44444,0.30227023,-2.1249814
CEMENT,28.777779,24.88889,37.11111,24.333334,-11.666667,25.0,-13.333333,37.11111,0.34639803,-2.0429404
CEMENT,65.111115,57.333332,80.333336,57.666668,-23.333334,45.666668,-22.333334,80.333336,0.29016516,-2.1077845
CEMENT,59.555557,53.444443,73.22222,52.0,-18.333334,41.0,-22.666666,73.22222,0.28965253,-2.0228615
CEMENT,70.37037,60.0,90.111115,61.0,-31.11111,59.22222,-28.11111,90.111115,0.33538663,-2.128801
CEMENT,35.814816,31.333334,45.555557,30.555555,-13.444445,29.222221,-15.777778,45.555557,0.33727008,-2.0304284
CEMENT,64.74074,57.11111,80.44444,56.666668,-22.88889,47.11111,-24.222221,80.44444,0.29814535,-2.0766623
CEMENT,56.37037,48.555557,72.77778,47.77778,-23.444445,49.22222,-25.777779,72.77778,0.3444093,-2.060607
CEMENT,45.62963,40.666668,56.0,40.22222,-14.888889,31.11111,-16.222221,56.0,0.2807703,-2.0640383
CEMENT,44.703705,37.11111,58.22222,38.77778,-22.777779,40.555557,-17.777779,58.22222,0.36128438,-2.1753492
CEMENT,62.25926,56.444443,75.333336,55.0,-17.444445,39.22222,-21.777779,75.333336,0.2692176,-2.014126
CEMENT,48.88889,42.444443,61.555557,42.666668,-19.333334,38.0,-18.666666,61.555557,0.31522787,-2.0973632
CEMENT,55.62963,47.444443,71.66667,47.77778,-24.555555,48.11111,-23.555555,71.66667,0.3377558,-2.1078582
CEMENT,61.11111,52.444443,76.77778,54.11111,-26.0,47.0,-21.0,76.77778,0.31713998,-2.1661513
CEMENT,44.592594,40.333336,54.0,39.444443,-12.777778,28.222221,-15.444445,54.0,0.26818594,-2.030048
CEMENT,58.22222,50.22222,73.77778,50.666668,-24.0,46.666668,-22.666666,73.77778,0.32390848,-2.1127234
CEMENT,42.77778,37.0,54.444443,36.88889,-17.333334,35.0,-17.666666,54.444443,0.31827116,-2.0885792
CEMENT,39.037037,33.555557,49.77778,33.77778,-16.444445,32.22222,-15.777778,49.77778,0.33502588,-2.1062348
CEMENT,59.11111,51.11111,74.0,52.22222,-24.0,44.666668,-20.666666,74.0,0.31068987,-2.1430485
CEMENT,35.62963,30.777779,45.22222,30.88889,-14.555555,28.777779,-14.222222,45.22222,0.32391465,-2.1026068
CEMENT,49.666668,42.77778,62.88889,43.333332,-20.666666,39.666668,-19.0,62.88889,0.3194739,-2.123537
CEMENT,44.555557,39.555557,54.11111,40.0,-15.0,28.666666,-13.666667,54.11111,0.27157217,-2.120131
CEMENT,57.77778,51.333332,71.66667,50.333332,-19.333334,41.666668,-22.333334,71.66667,0.29889232,-2.045165
CEMENT,62.814816,53.77778,80.0,54.666668,-27.11111,51.555557,-24.444445,80.0,0.32936445,-2.1262069
CEMENT,49.925926,42.666668,64.22222,42.88889,-21.777779,42.88889,-21.11111,64.22222,0.34023675,-2.1024415
CEMENT,32.37037,28.666666,40.555557,27.88889,-11.111111,24.555555,-13.444445,40.555557,0.3134271,-2.0242684
CEMENT,40.851852,35.444447,52.444443,34.666668,-16.222221,34.77778,-18.555555,52.444443,0.33911672,-2.0487316
CEMENT,36.77778,32.0,46.333332,32.0,-14.333333,28.666666,-14.333333,46.333332,0.3133975,-2.091572
CEMENT,60.148148,53.77778,73.888885,52.77778,-19.11111,41.22222,-22.11111,73.888885,0.2870454,-2.0419006
CEMENT,62.407406,54.22222,78.0,55.0,-24.555555,46.77778,-22.222221,78.0,0.30597952,-2.1269891
CEMENT,66.77778,57.444443,84.66667,58.22222,-28.0,53.666668,-25.666666,84.66667,0.3227603,-2.124459
CEMENT,64.37037,56.88889,79.44444,56.77778,-22.444445,45.22222,-22.777779,79.44444,0.28936154,-2.0895698
CEMENT,51.666668,47.11111,62.333332,45.555557,-13.666667,32.0,-18.333334,62.333332,0.2694,-1.9948803
CEMENT,29.592592,25.444445,38.22222,25.11111,-12.444445,25.88889,-13.444445,38.22222,0.34932512,-2.064723
CEMENT,35.22222,29.555555,45.666668,30.444445,-17.0,31.333334,-14.333333,45.666668,0.35474625,-2.1469688
CEMENT,39.962963,36.444443,48.333332,35.11111,-10.555555,25.11111,-14.555555,48.333332,0.27405116,-1.9904121
CEMENT,33.962963,31.0,41.0,29.88889,-8.888889,21.11111,-12.222222,41.0,0.2656978,-1.9603096
CEMENT,36.74074,33.666668,44.444443,32.11111,-9.222222,23.11111,-13.888889,44.444443,0.27335805,-1.9605819
CEMENT,21.444445,19.88889,25.777779,18.666668,-4.6666665,13.0,-8.333333,25.777779,0.27027062,-1.9038104
CEMENT,62.0,53.666668,78.111115,54.22222,-25.0,48.333332,-23.333334,78.111115,0.31425992,-2.1180868
CEMENT,64.03704,55.77778,80.333336,56.0,-24.777779,48.88889,-24.11111,80.333336,0.30969977,-2.105073
CEMENT,43.148148,36.88889,55.88889,36.666668,-18.777779,38.22222,-19.444445,55.88889,0.34745374,-2.0818424
CEMENT,23.296297,21.0,28.88889,20.0,-6.888889,16.777779,-9.888889,28.88889,0.3057855,-1.9687403
CEMENT,68.111115,61.11111,82.66667,60.555557,-21.0,43.666668,-22.666666,82.66667,0.26725835,-2.0685365
CEMENT,47.592594,41.11111,60.0,41.666668,-19.444445,37.22222,-17.777779,60.0,0.3175422,-2.1228747
CEMENT,64.62963,58.22222,78.44444,57.22222,-19.222221,41.444443,-22.222221,78.44444,0.27165923,-2.0388238
CEMENT,31.185184,27.222221,39.444443,26.88889,-11.888889,24.777779,-12.888889,39.444443,0.32728764,-2.05839
CEMENT,35.703705,30.666666,45.77778,30.666666,-15.111111,30.222221,-15.111111,45.77778,0.33861881,-2.0891855
CEMENT,58.0,50.0,74.333336,49.666668,-24.0,49.0,-25.0,74.333336,0.33601543,-2.0785036
CEMENT,61.925926,54.444443,77.0,54.333332,-22.444445,45.22222,-22.777779,77.0,0.29722086,-2.0891051
CEMENT,57.148148,51.555557,69.66667,50.22222,-16.777779,37.555557,-20.777779,69.66667,0.27896288,-2.024061
CEMENT,53.074074,48.11111,63.77778,47.333332,-14.888889,32.11111,-17.222221,63.77778,0.25936732,-2.0459049
CEMENT,60.74074,53.0,75.888885,53.333332,-23.222221,45.444443,-22.222221,75.888885,0.303044,-2.109804
CEMENT,28.25926,24.444445,36.22222,24.11111,-11.444445,23.88889,-12.444445,36.22222,0.33789337,-2.0610058
CEMENT,29.222221,26.88889,35.88889,24.88889,-7.0,20.0,-13.0,35.88889,0.31155226,-1.8771589
CEMENT,71.18519,63.333332,87.333336,62.88889,-23.555555,48.444443,-24.88889,87.333336,0.2848739,-2.0751612
CEMENT,58.37037,50.666668,73.44444,51.0,-23.11111,45.22222,-22.11111,73.44444,0.317014,-2.1020474
CEMENT,58.925926,51.0,74.44444,51.333332,-23.777779,46.555557,-22.777779,74.44444,0.31787068,-2.1087568
CEMENT,62.407406,53.444443,79.111115,54.666668,-26.88889,50.11111,-23.222221,79.111115,0.32455578,-2.1445074
CEMENT,60.925926,52.555557,76.44444,53.77778,-25.11111,46.555557,-21.444445,76.44444,0.3172057,-2.1450453
CEMENT,51.77778,47.666668,61.555557,46.11111,-12.333333,29.333334,-17.0,61.555557,0.25070548,-1.9899223
CEMENT,67.25926,57.88889,85.0,58.88889,-28.11111,53.22222,-25.11111,85.0,0.32012162,-2.1320271
CEMENT,59.333332,51.88889,73.77778,52.333332,-22.333334,43.333332,-21.0,73.77778,0.29916364,-2.1119413
CEMENT,65.888885,59.333332,79.22222,59.11111,-19.666666,40.0,-20.333334,79.22222,0.2570597,-2.072158
CEMENT,43.51852,38.77778,53.0,38.77778,-14.222222,28.444445,-14.222222,53.0,0.27433428,-2.0964146
CEMENT,44.814816,39.555557,55.0,39.88889,-15.777778,30.555555,-14.777778,55.0,0.2845817,-2.1188104
CEMENT,47.814816,42.88889,58.0,42.555557,-14.777778,30.555555,-15.777778,58.0,0.27198678,-2.0704656
CEMENT,62.851852,54.77778,79.22222,54.555557,-24.222221,49.11111,-24.88889,79.22222,0.3155379,-2.0837152
CEMENT,37.444443,32.333336,47.555557,32.444447,-15.333333,30.333334,-15.0,47.555557,0.3218254,-2.1006875
CEMENT,43.51852,36.77778,56.333332,37.444443,-20.222221,38.444443,-18.222221,56.333332,0.3480217,-2.1278005
CEMENT,58.074074,52.666668,69.55556,52.0,-16.222221,34.444443,-18.222221,69.55556,0.25245842,-2.0538688
CEMENT,34.851852,31.88889,42.0,30.666666,-8.888889,21.444445,-12.555555,42.0,0.2703099,-1.9814991
CEMENT,26.777779,24.222221,33.333336,22.777779,-7.6666665,19.666666,-12.0,33.333336,0.31533822,-1.934686
CEMENT,48.22222,41.22222,61.444443,42.0,-21.0,39.666668,-18.666666,61.444443,0.32763156,-2.1318614
CEMENT,59.148148,52.22222,73.333336,51.88889,-20.777779,42.555557,-21.777779,73.333336,0.29368052,-2.0784628
CEMENT,37.592594,32.333336,47.444443,33.0,-15.777778,29.555555,-13.777778,47.444443,0.3197136,-2.138762
CEMENT,55.74074,48.88889,69.55556,48.77778,-20.555555,41.444443,-20.88889,69.55556,0.30307138,-2.0854902
CEMENT,70.51852,62.444443,86.55556,62.555557,-24.222221,48.11111,-23.88889,86.55556,0.28623843,-2.098521
CEMENT,60.185184,53.22222,74.888885,52.444443,-20.88889,44.11111,-23.222221,74.888885,0.29966387,-2.0580003
CEMENT,46.814816,42.333336,56.555557,41.555557,-13.444445,29.222221,-15.777778,56.555557,0.26456326,-2.0386236
CEMENT,59.48148,54.22222,70.88889,53.333332,-15.777778,34.22222,-18.444445,70.88889,0.24900064,-2.042422
CEMENT,39.333332,35.555557,47.444443,35.0,-11.333333,24.333334,-13.0,47.444443,0.26415184,-2.049172
CEMENT,45.88889,39.555557,58.444443,39.666668,-19.0,37.666668,-18.666666,58.444443,0.33047688,-2.0994802
CEMENT,70.44444,60.666668,89.0,61.666668,-29.333334,55.666668,-26.333334,89.0,0.3181906,-2.1304197
CEMENT,50.37037,43.0,64.77778,43.333332,-22.11111,43.22222,-21.11111,64.77778,0.3412286,-2.1089952
CEMENT,56.592594,49.666668,71.0,49.11111,-20.777779,43.22222,-22.444445,71.0,0.3130033,-2.0671675
CEMENT,48.22222,42.555557,60.444443,41.666668,-17.0,36.666668,-19.666666,60.444443,0.3108182,-2.0442379
CEMENT,29.444445,25.0,38.333336,25.0,-13.333333,26.666666,-13.333333,38.333336,0.35575584,-2.0907812
CEMENT,54.25926,46.22222,70.333336,46.22222,-24.11111,48.22222,-24.11111,70.333336,0.34747013,-2.0945199
CEMENT,40.0,35.22222,50.11111,34.666668,-14.333333,30.333334,-16.0,50.11111,0.31010145,-2.030269
CEMENT,62.333332,53.22222,79.111115,54.666668,-27.333334,50.333332,-23.0,79.111115,0.32671866,-2.1523037
CEMENT,48.925926,41.88889,63.11111,41.77778,-21.11111,42.555557,-21.444445,63.11111,0.3411113,-2.0869143
CEMENT,61.0,52.444443,76.44444,54.11111,-25.666666,46.333332,-20.666666,76.44444,0.31323463,-2.1617932
CEMENT,60.74074,51.555557,78.22222,52.444443,-27.555555,52.444443,-24.88889,78.22222,0.34236288,-2.1284232
CEMENT,58.333332,51.22222,72.111115,51.666668,-21.333334,41.333332,-20.0,72.111115,0.2908336,-2.1163511
CEMENT,49.185184,42.333336,61.22222,44.0,-20.555555,36.11111,-15.555555,61.22222,0.3086199,-2.1867971
CEMENT,61.037037,53.444443,76.22222,53.444443,-22.777779,45.555557,-22.777779,76.22222,0.3031787,-2.0937438
CEMENT,28.925926,25.222221,36.88889,24.666666,-11.111111,23.88889,-12.777778,36.88889,0.33112764,-2.0484614
CEMENT,65.18519,57.666668,79.77778,58.11111,-22.555555,43.77778,-21.222221,79.77778,0.27834544,-2.108813
CEMENT,46.74074,42.444443,56.333332,41.444443,-12.888889,28.777779,-15.888889,56.333332,0.2641149,-2.0211253
CEMENT,28.851852,24.88889,36.77778,24.88889,-11.888889,23.777779,-11.888889,36.77778,0.33166277,-2.094392
CEMENT,72.888885,65.0,89.111115,64.55556,-23.666666,48.666668,-25.0,89.111115,0.27917594,-2.0781536
CEMENT,40.925926,35.77778,51.444443,35.555557,-15.444445,31.555555,-16.11111,51.444443,0.31709695,-2.0769668
CEMENT,59.0,51.333332,74.44444,51.22222,-23.0,46.333332,-23.333334,74.44444,0.31460637,-2.0902212
CEMENT,69.74074,59.666668,88.44444,61.11111,-30.222221,56.11111,-25.88889,88.44444,0.32548746,-2.145541
CEMENT,32.037037,27.555555,41.11111,27.444445,-13.444445,27.222221,-13.777778,41.11111,0.3384073,-2.0787966
CEMENT,43.333332,37.88889,54.88889,37.22222,-16.333334,34.666668,-18.333334,54.88889,0.319706,-2.050388
CEMENT,30.296297,27.11111,37.444443,26.333334,-9.555555,21.444445,-11.888889,37.444443,0.30020806,-2.0177794
CEMENT,65.18519,56.444443,81.66667,57.444443,-26.222221,49.444443,-23.222221,81.66667,0.30955637,-2.1330314
CEMENT,59.444443,51.88889,74.44444,52.0,-22.666666,45.0,-22.333334,74.44444,0.30741948,-2.0988503
CEMENT,40.444443,36.88889,48.666668,35.77778,-10.666667,24.666666,-14.0,48.666668,0.2645635,-2.0045598
CEMENT,58.88889,52.22222,72.66667,51.77778,-20.0,41.333332,-21.333334,72.66667,0.28739437,-2.0711336
CEMENT,34.185184,29.222221,44.333332,29.0,-14.888889,30.444445,-15.555555,44.333332,0.3496519,-2.0748382
